# OpenSignals Text File Format
# {"00:07:80:79:6F:9D": {"sensor": ["CUSTOM/0.5/1.0/V"], "device name": "00:07:80:79:6F:9D", "sync interval": 2, "time": "17:53:44.456", "comments": "", "label": ["CH1"], "channels": [1], "date": "2015-4-27", "mode": 0, "firmware version": 514, "device": "bioplux", "position": 0, "sampling rate": 1000, "resolution": 12}}
# EndOfHeader
904	3140	
905	3140	
906	3140	
907	3140	
908	3140	
909	3138	
910	3136	
911	3138	
912	3137	
913	3136	
914	3136	
915	3136	
916	3136	
917	3134	
918	3134	
919	3134	
920	3134	
921	3134	
922	3132	
923	3133	
924	3132	
925	3132	
926	3130	
927	3129	
928	3130	
929	3130	
930	3130	
931	3128	
932	3128	
933	3128	
934	3129	
935	3129	
936	3127	
937	3126	
938	3126	
939	3128	
940	3127	
941	3126	
942	3124	
943	3123	
944	3125	
945	3125	
946	3123	
947	3123	
948	3123	
949	3123	
950	3122	
951	3120	
952	3120	
953	3120	
954	3120	
955	3118	
956	3118	
957	3118	
958	3118	
959	3117	
960	3116	
961	3115	
962	3116	
963	3115	
964	3115	
965	3114	
966	3114	
967	3115	
968	3114	
969	3113	
970	3113	
971	3114	
972	3114	
973	3113	
974	3113	
975	3113	
976	3113	
977	3112	
978	3111	
979	3110	
980	3111	
981	3110	
982	3109	
983	3110	
984	3111	
985	3110	
986	3109	
987	3109	
988	3109	
989	3108	
990	3107	
991	3108	
992	3107	
993	3105	
994	3105	
995	3106	
996	3105	
997	3103	
998	3103	
999	3103	
1000	3101	
1001	3100	
1002	3099	
1003	3099	
1004	3099	
1005	3098	
1006	3096	
1007	3094	
1008	3095	
1009	3094	
1010	3092	
1011	3091	
1012	3090	
1013	3089	
1014	3088	
1015	3086	
1016	3085	
1017	3085	
1018	3085	
1019	3082	
1020	3081	
1021	3082	
1022	3080	
1023	3079	
1024	3078	
1025	3078	
1026	3078	
1027	3076	
1028	3075	
1029	3075	
1030	3075	
1031	3073	
1032	3073	
1033	3072	
1034	3072	
1035	3072	
1036	3072	
1037	3070	
1038	3071	
1039	3071	
1040	3070	
1041	3070	
1042	3070	
1043	3071	
1044	3070	
1045	3069	
1046	3070	
1047	3070	
1048	3069	
1049	3069	
1050	3070	
1051	3070	
1052	3069	
1053	3070	
1054	3071	
1055	3070	
1056	3070	
1057	3071	
1058	3070	
1059	3070	
1060	3070	
1061	3070	
1062	3070	
1063	3070	
1064	3070	
1065	3071	
1066	3069	
1067	3069	
1068	3069	
1069	3069	
1070	3069	
1071	3068	
1072	3068	
1073	3068	
1074	3067	
1075	3067	
1076	3068	
1077	3066	
1078	3066	
1079	3067	
1080	3066	
1081	3065	
1082	3065	
1083	3063	
1084	3064	
1085	3065	
1086	3064	
1087	3064	
1088	3062	
1089	3063	
1090	3063	
1091	3062	
1092	3061	
1093	3061	
1094	3061	
1095	3061	
1096	3060	
1097	3059	
1098	3060	
1099	3059	
1100	3060	
1101	3059	
1102	3059	
1103	3058	
1104	3058	
1105	3058	
1106	3058	
1107	3057	
1108	3057	
1109	3057	
1110	3057	
1111	3056	
1112	3056	
1113	3058	
1114	3058	
1115	3057	
1116	3056	
1117	3057	
1118	3058	
1119	3058	
1120	3056	
1121	3056	
1122	3058	
1123	3057	
1124	3056	
1125	3058	
1126	3057	
1127	3057	
1128	3056	
1129	3058	
1130	3058	
1131	3056	
1132	3057	
1133	3058	
1134	3059	
1135	3059	
1136	3058	
1137	3058	
1138	3059	
1139	3059	
1140	3058	
1141	3058	
1142	3059	
1143	3059	
1144	3060	
1145	3060	
1146	3059	
1147	3060	
1148	3060	
1149	3060	
1150	3058	
1151	3059	
1152	3060	
1153	3060	
1154	3059	
1155	3059	
1156	3060	
1157	3061	
1158	3060	
1159	3061	
1160	3061	
1161	3061	
1162	3061	
1163	3061	
1164	3062	
1165	3062	
1166	3061	
1167	3062	
1168	3063	
1169	3061	
1170	3062	
1171	3062	
1172	3063	
1173	3062	
1174	3064	
1175	3062	
1176	3063	
1177	3063	
1178	3064	
1179	3063	
1180	3063	
1181	3064	
1182	3064	
1183	3064	
1184	3064	
1185	3064	
1186	3065	
1187	3065	
1188	3064	
1189	3064	
1190	3064	
1191	3066	
1192	3065	
1193	3064	
1194	3064	
1195	3065	
1196	3066	
1197	3065	
1198	3065	
1199	3064	
1200	3065	
1201	3065	
1202	3065	
1203	3064	
1204	3065	
1205	3066	
1206	3066	
1207	3065	
1208	3065	
1209	3066	
1210	3065	
1211	3066	
1212	3065	
1213	3065	
1214	3065	
1215	3066	
1216	3067	
1217	3065	
1218	3065	
1219	3065	
1220	3065	
1221	3066	
1222	3066	
1223	3067	
1224	3066	
1225	3066	
1226	3066	
1227	3066	
1228	3067	
1229	3066	
1230	3067	
1231	3066	
1232	3067	
1233	3068	
1234	3066	
1235	3067	
1236	3067	
1237	3067	
1238	3066	
1239	3066	
1240	3066	
1241	3066	
1242	3066	
1243	3067	
1244	3066	
1245	3067	
1246	3067	
1247	3067	
1248	3066	
1249	3067	
1250	3067	
1251	3066	
1252	3065	
1253	3067	
1254	3066	
1255	3066	
1256	3066	
1257	3066	
1258	3066	
1259	3065	
1260	3064	
1261	3064	
1262	3066	
1263	3064	
1264	3064	
1265	3064	
1266	3064	
1267	3063	
1268	3062	
1269	3063	
1270	3063	
1271	3064	
1272	3063	
1273	3062	
1274	3063	
1275	3063	
1276	3062	
1277	3061	
1278	3061	
1279	3061	
1280	3061	
1281	3060	
1282	3061	
1283	3060	
1284	3061	
1285	3058	
1286	3060	
1287	3059	
1288	3059	
1289	3058	
1290	3058	
1291	3058	
1292	3058	
1293	3058	
1294	3056	
1295	3057	
1296	3056	
1297	3055	
1298	3056	
1299	3056	
1300	3054	
1301	3054	
1302	3053	
1303	3054	
1304	3054	
1305	3052	
1306	3051	
1307	3052	
1308	3052	
1309	3051	
1310	3050	
1311	3050	
1312	3051	
1313	3050	
1314	3049	
1315	3049	
1316	3049	
1317	3049	
1318	3048	
1319	3047	
1320	3046	
1321	3047	
1322	3046	
1323	3046	
1324	3045	
1325	3045	
1326	3045	
1327	3045	
1328	3044	
1329	3044	
1330	3044	
1331	3044	
1332	3042	
1333	3041	
1334	3043	
1335	3042	
1336	3042	
1337	3041	
1338	3040	
1339	3040	
1340	3040	
1341	3040	
1342	3039	
1343	3038	
1344	3039	
1345	3039	
1346	3038	
1347	3037	
1348	3038	
1349	3038	
1350	3038	
1351	3037	
1352	3036	
1353	3036	
1354	3036	
1355	3036	
1356	3036	
1357	3036	
1358	3034	
1359	3035	
1360	3035	
1361	3034	
1362	3034	
1363	3033	
1364	3033	
1365	3034	
1366	3034	
1367	3033	
1368	3032	
1369	3031	
1370	3032	
1371	3031	
1372	3032	
1373	3031	
1374	3030	
1375	3030	
1376	3030	
1377	3031	
1378	3030	
1379	3028	
1380	3028	
1381	3028	
1382	3028	
1383	3029	
1384	3029	
1385	3027	
1386	3027	
1387	3026	
1388	3027	
1389	3027	
1390	3026	
1391	3026	
1392	3025	
1393	3025	
1394	3025	
1395	3025	
1396	3024	
1397	3023	
1398	3023	
1399	3023	
1400	3024	
1401	3023	
1402	3022	
1403	3022	
1404	3023	
1405	3022	
1406	3022	
1407	3020	
1408	3022	
1409	3022	
1410	3021	
1411	3020	
1412	3020	
1413	3020	
1414	3021	
1415	3019	
1416	3018	
1417	3018	
1418	3019	
1419	3017	
1420	3016	
1421	3017	
1422	3018	
1423	3017	
1424	3017	
1425	3015	
1426	3016	
1427	3015	
1428	3016	
1429	3014	
1430	3014	
1431	3014	
1432	3014	
1433	3014	
1434	3014	
1435	3012	
1436	3013	
1437	3013	
1438	3014	
1439	3013	
1440	3011	
1441	3010	
1442	3011	
1443	3011	
1444	3011	
1445	3010	
1446	3009	
1447	3010	
1448	3009	
1449	3010	
1450	3009	
1451	3009	
1452	3009	
1453	3008	
1454	3007	
1455	3007	
1456	3007	
1457	3007	
1458	3007	
1459	3007	
1460	3006	
1461	3006	
1462	3007	
1463	3006	
1464	3005	
1465	3005	
1466	3005	
1467	3006	
1468	3005	
1469	3005	
1470	3004	
1471	3004	
1472	3003	
1473	3003	
1474	3004	
1475	3003	
1476	3003	
1477	3002	
1478	3001	
1479	3003	
1480	3002	
1481	3000	
1482	3000	
1483	3001	
1484	3000	
1485	3000	
1486	2999	
1487	2999	
1488	3000	
1489	3000	
1490	2998	
1491	2998	
1492	2998	
1493	3000	
1494	2998	
1495	2997	
1496	2996	
1497	2998	
1498	2997	
1499	2996	
1500	2996	
1501	2996	
1502	2997	
1503	2996	
1504	2995	
1505	2995	
1506	2996	
1507	2995	
1508	2994	
1509	2994	
1510	2994	
1511	2993	
1512	2992	
1513	2993	
1514	2993	
1515	2993	
1516	2992	
1517	2991	
1518	2992	
1519	2992	
1520	2990	
1521	2990	
1522	2990	
1523	2991	
1524	2990	
1525	2990	
1526	2988	
1527	2990	
1528	2989	
1529	2989	
1530	2988	
1531	2989	
1532	2989	
1533	2987	
1534	2987	
1535	2987	
1536	2988	
1537	2986	
1538	2987	
1539	2987	
1540	2986	
1541	2986	
1542	2987	
1543	2986	
1544	2984	
1545	2986	
1546	2986	
1547	2984	
1548	2984	
1549	2984	
1550	2984	
1551	2983	
1552	2983	
1553	2984	
1554	2984	
1555	2983	
1556	2983	
1557	2983	
1558	2983	
1559	2983	
1560	2982	
1561	2982	
1562	2982	
1563	2982	
1564	2981	
1565	2981	
1566	2982	
1567	2981	
1568	2980	
1569	2980	
1570	2981	
1571	2979	
1572	2980	
1573	2981	
1574	2981	
1575	2979	
1576	2979	
1577	2980	
1578	2980	
1579	2978	
1580	2978	
1581	2978	
1582	2978	
1583	2979	
1584	2977	
1585	2978	
1586	2978	
1587	2978	
1588	2977	
1589	2975	
1590	2976	
1591	2978	
1592	2976	
1593	2976	
1594	2975	
1595	2976	
1596	2976	
1597	2975	
1598	2975	
1599	2976	
1600	2975	
1601	2975	
1602	2974	
1603	2975	
1604	2975	
1605	2975	
1606	2973	
1607	2973	
1608	2974	
1609	2974	
1610	2974	
1611	2973	
1612	2973	
1613	2972	
1614	2972	
1615	2972	
1616	2974	
1617	2973	
1618	2971	
1619	2972	
1620	2972	
1621	2972	
1622	2971	
1623	2970	
1624	2971	
1625	2970	
1626	2970	
1627	2971	
1628	2971	
1629	2970	
1630	2970	
1631	2970	
1632	2969	
1633	2969	
1634	2970	
1635	2970	
1636	2969	
1637	2969	
1638	2968	
1639	2968	
1640	2969	
1641	2969	
1642	2969	
1643	2967	
1644	2968	
1645	2969	
1646	2969	
1647	2969	
1648	2968	
1649	2967	
1650	2967	
1651	2968	
1652	2967	
1653	2967	
1654	2967	
1655	2967	
1656	2967	
1657	2966	
1658	2966	
1659	2965	
1660	2967	
1661	2966	
1662	2965	
1663	2965	
1664	2965	
1665	2966	
1666	2964	
1667	2964	
1668	2964	
1669	2965	
1670	2964	
1671	2962	
1672	2964	
1673	2963	
1674	2962	
1675	2962	
1676	2961	
1677	2963	
1678	2962	
1679	2961	
1680	2961	
1681	2963	
1682	2962	
1683	2960	
1684	2961	
1685	2961	
1686	2959	
1687	2959	
1688	2960	
1689	2959	
1690	2959	
1691	2959	
1692	2959	
1693	2959	
1694	2959	
1695	2957	
1696	2957	
1697	2958	
1698	2958	
1699	2958	
1700	2956	
1701	2957	
1702	2957	
1703	2956	
1704	2956	
1705	2956	
1706	2954	
1707	2956	
1708	2956	
1709	2954	
1710	2953	
1711	2955	
1712	2953	
1713	2953	
1714	2952	
1715	2953	
1716	2953	
1717	2952	
1718	2953	
1719	2952	
1720	2951	
1721	2950	
1722	2952	
1723	2950	
1724	2949	
1725	2950	
1726	2950	
1727	2949	
1728	2949	
1729	2949	
1730	2948	
1731	2948	
1732	2949	
1733	2947	
1734	2946	
1735	2948	
1736	2946	
1737	2945	
1738	2946	
1739	2946	
1740	2944	
1741	2944	
1742	2946	
1743	2943	
1744	2944	
1745	2942	
1746	2942	
1747	2943	
1748	2941	
1749	2941	
1750	2942	
1751	2940	
1752	2940	
1753	2939	
1754	2940	
1755	2940	
1756	2940	
1757	2938	
1758	2937	
1759	2937	
1760	2938	
1761	2937	
1762	2936	
1763	2935	
1764	2935	
1765	2936	
1766	2936	
1767	2934	
1768	2933	
1769	2934	
1770	2934	
1771	2933	
1772	2933	
1773	2933	
1774	2933	
1775	2933	
1776	2931	
1777	2932	
1778	2932	
1779	2932	
1780	2931	
1781	2930	
1782	2932	
1783	2930	
1784	2930	
1785	2929	
1786	2930	
1787	2930	
1788	2928	
1789	2928	
1790	2929	
1791	2929	
1792	2928	
1793	2927	
1794	2926	
1795	2927	
1796	2927	
1797	2926	
1798	2925	
1799	2926	
1800	2926	
1801	2925	
1802	2924	
1803	2923	
1804	2924	
1805	2924	
1806	2924	
1807	2924	
1808	2922	
1809	2922	
1810	2923	
1811	2923	
1812	2922	
1813	2921	
1814	2923	
1815	2923	
1816	2922	
1817	2922	
1818	2922	
1819	2923	
1820	2922	
1821	2922	
1822	2921	
1823	2921	
1824	2921	
1825	2921	
1826	2921	
1827	2921	
1828	2921	
1829	2920	
1830	2919	
1831	2920	
1832	2921	
1833	2920	
1834	2920	
1835	2919	
1836	2918	
1837	2919	
1838	2919	
1839	2918	
1840	2919	
1841	2917	
1842	2916	
1843	2915	
1844	2916	
1845	2916	
1846	2915	
1847	2913	
1848	2911	
1849	2912	
1850	2912	
1851	2912	
1852	2909	
1853	2907	
1854	2907	
1855	2907	
1856	2906	
1857	2905	
1858	2904	
1859	2903	
1860	2903	
1861	2901	
1862	2899	
1863	2899	
1864	2899	
1865	2899	
1866	2897	
1867	2895	
1868	2895	
1869	2894	
1870	2894	
1871	2892	
1872	2892	
1873	2892	
1874	2892	
1875	2890	
1876	2890	
1877	2889	
1878	2889	
1879	2889	
1880	2889	
1881	2888	
1882	2888	
1883	2887	
1884	2888	
1885	2888	
1886	2889	
1887	2888	
1888	2887	
1889	2887	
1890	2887	
1891	2888	
1892	2888	
1893	2888	
1894	2888	
1895	2887	
1896	2887	
1897	2887	
1898	2889	
1899	2889	
1900	2889	
1901	2889	
1902	2888	
1903	2888	
1904	2889	
1905	2890	
1906	2890	
1907	2888	
1908	2888	
1909	2889	
1910	2889	
1911	2889	
1912	2890	
1913	2889	
1914	2889	
1915	2888	
1916	2888	
1917	2888	
1918	2889	
1919	2888	
1920	2888	
1921	2887	
1922	2887	
1923	2887	
1924	2888	
1925	2888	
1926	2887	
1927	2886	
1928	2886	
1929	2886	
1930	2886	
1931	2885	
1932	2885	
1933	2885	
1934	2885	
1935	2884	
1936	2883	
1937	2883	
1938	2882	
1939	2883	
1940	2883	
1941	2883	
1942	2883	
1943	2882	
1944	2881	
1945	2882	
1946	2882	
1947	2882	
1948	2881	
1949	2880	
1950	2880	
1951	2880	
1952	2881	
1953	2880	
1954	2879	
1955	2879	
1956	2879	
1957	2880	
1958	2880	
1959	2878	
1960	2878	
1961	2880	
1962	2880	
1963	2880	
1964	2880	
1965	2880	
1966	2879	
1967	2879	
1968	2880	
1969	2880	
1970	2879	
1971	2880	
1972	2880	
1973	2880	
1974	2880	
1975	2882	
1976	2882	
1977	2881	
1978	2881	
1979	2882	
1980	2882	
1981	2883	
1982	2882	
1983	2882	
1984	2882	
1985	2884	
1986	2883	
1987	2882	
1988	2883	
1989	2882	
1990	2884	
1991	2884	
1992	2884	
1993	2883	
1994	2884	
1995	2885	
1996	2885	
1997	2885	
1998	2885	
1999	2885	
2000	2884	
2001	2885	
2002	2886	
2003	2886	
2004	2886	
2005	2886	
2006	2886	
2007	2885	
2008	2886	
2009	2886	
2010	2887	
2011	2887	
2012	2887	
2013	2887	
2014	2887	
2015	2888	
2016	2888	
2017	2887	
2018	2887	
2019	2888	
2020	2889	
2021	2888	
2022	2888	
2023	2888	
2024	2887	
2025	2888	
2026	2888	
2027	2890	
2028	2888	
2029	2888	
2030	2890	
2031	2890	
2032	2890	
2033	2889	
2034	2889	
2035	2888	
2036	2890	
2037	2890	
2038	2891	
2039	2890	
2040	2890	
2041	2890	
2042	2889	
2043	2891	
2044	2891	
2045	2891	
2046	2890	
2047	2890	
2048	2891	
2049	2891	
2050	2890	
2051	2891	
2052	2890	
2053	2890	
2054	2891	
2055	2891	
2056	2889	
2057	2890	
2058	2891	
2059	2891	
2060	2891	
2061	2890	
2062	2890	
2063	2890	
2064	2891	
2065	2890	
2066	2890	
2067	2889	
2068	2890	
2069	2890	
2070	2891	
2071	2891	
2072	2891	
2073	2890	
2074	2890	
2075	2890	
2076	2892	
2077	2891	
2078	2890	
2079	2891	
2080	2890	
2081	2890	
2082	2892	
2083	2892	
2084	2890	
2085	2889	
2086	2890	
2087	2890	
